NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	22.02.2020	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

25.02.2020	07:00:00	0,243	0,731	303,472	7,3		60,110	12,922	
25.02.2020	07:15:00	0,242	0,622	256,765	7,3		71,373	12,925	
25.02.2020	07:30:00	0,244	0,701	292,160	7,3		71,842	12,924	
25.02.2020	07:45:00	0,243	0,751	311,595	7,3		81,080	12,921	
25.02.2020	08:00:00	0,245	0,576	241,399	7,3		85,291	12,910	
25.02.2020	08:15:00	0,248	0,619	262,752	7,3		65,675	12,921	
25.02.2020	08:30:00	0,250	0,696	298,538	7,3		78,030	12,920	
25.02.2020	08:45:00	0,245	0,678	284,140	7,2		98,314	12,918	
25.02.2020	09:00:00	0,241	0,691	283,849	7,2		101,750	12,917	
25.02.2020	09:15:00	0,246	0,733	308,522	7,2		85,232	12,909	
25.02.2020	09:30:00	0,242	0,789	325,681	7,2		71,679	12,914	
25.02.2020	09:45:00	0,242	0,591	244,255	7,2		66,571	12,919	
25.02.2020	10:00:00	0,246	0,645	271,286	7,3		75,021	12,918	
25.02.2020	10:15:00	0,238	0,712	288,291	7,4		71,149	12,922	
25.02.2020	10:30:00	0,247	0,600	253,582	7,5		71,696	12,921	
25.02.2020	10:45:00	0,253	0,829	360,181	7,6		68,104	12,921	
25.02.2020	11:00:00	0,255	0,762	334,471	7,8		100,907	12,918	
25.02.2020	11:15:00	0,247	0,662	279,999	7,9		81,042	12,924	
25.02.2020	11:30:00	0,250	0,692	296,754	8,0		119,297	12,919	
25.02.2020	11:45:00	0,241	0,546	224,441	8,0		69,105	12,929	
25.02.2020	12:00:00	0,253	0,608	264,329	8,1		78,966	12,930	
25.02.2020	12:15:00	0,248	0,594	252,340	8,1		85,546	12,929	
25.02.2020	12:30:00	0,246	0,556	234,068	8,1		75,414	12,935	
25.02.2020	12:45:00	0,244	0,674	281,154	8,0		103,941	12,929	
25.02.2020	13:00:00	0,252	0,677	292,990	8,0		73,235	12,936	
25.02.2020	13:15:00	0,256	0,677	298,164	7,9		110,378	12,931	
25.02.2020	13:30:00	0,241	0,631	259,327	7,9		69,377	12,937	
25.02.2020	13:45:00	0,255	0,562	246,669	7,8		78,442	12,933	
25.02.2020	14:00:00	0,250	0,673	288,522	7,8		103,114	12,928	
25.02.2020	14:15:00	0,248	0,730	310,056	7,8		92,750	12,926	
25.02.2020	14:30:00	0,250	0,746	319,803	7,8		91,621	12,925	
25.02.2020	14:45:00	0,250	0,578	247,913	7,7		79,710	12,927	
25.02.2020	15:00:00	0,251	0,568	244,537	7,8		83,178	12,930	
25.02.2020	15:15:00	0,251	0,660	284,149	7,8		91,288	12,926	
25.02.2020	15:30:00	0,249	0,630	268,891	7,8		73,100	12,932	
25.02.2020	15:45:00	0,246	0,616	259,267	7,8		74,271	12,932	
25.02.2020	16:00:00	0,253	0,611	265,726	7,7		101,978	12,930	
25.02.2020	16:15:00	0,259	0,519	231,860	7,7		79,919	12,930	
25.02.2020	16:30:00	0,257	0,544	240,942	7,6		74,600	12,933	
25.02.2020	16:45:00	0,254	0,555	242,441	7,5		104,262	12,926	
25.02.2020	17:00:00	0,252	0,521	225,454	7,5		75,279	12,933	
25.02.2020	17:15:00	0,242	0,551	227,428	7,4		71,800	12,932	
25.02.2020	17:30:00	0,245	0,538	225,449	7,4		86,425	12,927	
25.02.2020	17:45:00	0,248	0,559	237,497	7,3		75,258	12,930	
25.02.2020	18:00:00	0,244	0,543	226,480	7,2		67,472	12,931	
25.02.2020	18:15:00	0,249	0,546	232,856	7,1		71,585	12,922	
25.02.2020	18:30:00	0,248	0,604	256,540	7,1		69,638	12,928	
25.02.2020	18:45:00	0,243	0,696	288,592	7,0		105,342	12,920	
25.02.2020	19:00:00	0,252	0,688	297,559	6,9		67,163	12,924	
25.02.2020	19:15:00	0,243	0,620	257,455	6,9		105,153	12,917	
25.02.2020	19:30:00	0,246	0,650	273,508	6,8		72,259	12,923	
25.02.2020	19:45:00	0,250	0,637	272,985	6,7		77,000	12,913	
25.02.2020	20:00:00	0,244	0,725	302,299	6,7		73,044	12,917	
25.02.2020	20:15:00	0,246	0,672	282,881	6,8		76,785	12,916	
25.02.2020	20:30:00	0,252	0,795	343,841	6,7		120,814	12,908	
25.02.2020	20:45:00	0,236	0,664	266,542	6,7		70,509	12,912	
25.02.2020	21:00:00	0,242	0,596	246,061	6,6		100,471	12,907	
25.02.2020	21:15:00	0,249	0,716	305,381	6,5		70,230	12,916	
25.02.2020	21:30:00	0,242	0,677	279,551	6,5		71,678	12,915	
25.02.2020	21:45:00	0,243	0,716	297,023	6,5		71,181	12,911	
25.02.2020	22:00:00	0,247	0,714	301,985	6,4		79,384	12,908	
25.02.2020	22:15:00	0,245	0,630	263,984	6,4		88,097	12,909	
25.02.2020	22:30:00	0,251	0,672	289,442	6,3		61,295	12,916	
25.02.2020	22:45:00	0,253	0,833	362,096	6,3		137,224	12,899	
25.02.2020	23:00:00	0,247	0,740	313,060	6,3		67,498	12,911	
25.02.2020	23:15:00	0,244	0,832	346,723	6,2		72,956	12,910	
25.02.2020	23:30:00	0,241	0,792	325,580	6,2		120,704	12,903	
25.02.2020	23:45:00	0,236	0,593	237,975	6,2		76,315	12,907	
26.02.2020	00:00:00	0,238	0,713	288,738	6,2		73,161	12,907	
26.02.2020	00:15:00	0,243	0,823	341,370	6,1		69,738	12,909	
26.02.2020	00:30:00	0,247	0,850	359,284	6,1		73,802	12,908	
26.02.2020	00:45:00	0,240	0,747	305,419	6,0		69,412	12,906	
26.02.2020	01:00:00	0,248	0,562	238,761	6,0		107,628	12,903	
26.02.2020	01:15:00	0,238	0,668	270,692	6,0		83,223	12,902	
26.02.2020	01:30:00	0,246	0,745	313,389	5,9		79,756	12,901	
26.02.2020	01:45:00	0,246	0,851	358,268	5,9		88,738	12,903	
26.02.2020	02:00:00	0,246	0,692	291,082	5,9		69,100	12,902	
26.02.2020	02:15:00	0,244	0,738	307,619	5,9		91,806	12,903	
26.02.2020	02:30:00	0,243	0,764	317,006	5,9		91,055	12,902	
26.02.2020	02:45:00	0,245	0,746	312,489	5,8		96,661	12,901	
26.02.2020	03:00:00	0,246	0,851	358,268	5,8		65,945	12,904	
26.02.2020	03:15:00	0,242	0,661	273,072	5,7		82,339	12,900	
26.02.2020	03:30:00	0,246	0,609	256,271	5,7		93,370	12,899	
26.02.2020	03:45:00	0,247	0,830	350,963	5,7		70,676	12,902	
26.02.2020	04:00:00	0,248	0,697	296,230	5,6		63,770	12,901	
26.02.2020	04:15:00	0,242	0,606	250,441	5,6		69,400	12,901	
26.02.2020	04:30:00	0,247	0,744	314,568	5,6		68,799	12,896	
26.02.2020	04:45:00	0,238	0,607	245,801	5,5		80,744	12,897	
26.02.2020	05:00:00	0,244	0,742	309,270	5,6		67,244	12,900	
26.02.2020	05:15:00	0,244	0,752	313,372	5,5		70,861	12,899	
26.02.2020	05:30:00	0,246	0,807	339,522	5,5		70,276	12,898	
26.02.2020	05:45:00	0,238	0,836	338,520	5,5		107,043	12,893	
26.02.2020	06:00:00	0,237	0,855	344,861	5,5		101,653	12,897	
26.02.2020	06:15:00	0,245	0,816	341,592	5,5		71,485	12,898	
26.02.2020	06:30:00	0,241	0,849	348,952	5,5		97,367	12,894	
26.02.2020	06:45:00	0,243	0,763	316,475	5,5		85,710	12,899	
26.02.2020	07:00:00	0,239	0,589	239,855	5,5		98,693	12,898	
26.02.2020	07:15:00	0,239	0,746	303,653	5,5		71,916	12,898	
26.02.2020	07:30:00	0,245	0,775	324,824	5,5		82,464	12,895	
26.02.2020	07:45:00	0,242	0,890	367,638	5,5		69,247	12,898	
26.02.2020	08:00:00	0,244	0,838	349,258	5,5		72,956	12,898	
26.02.2020	08:15:00	0,247	0,721	304,768	5,5		68,677	12,900	
26.02.2020	08:30:00	0,242	0,692	285,838	5,5		67,624	12,902	
26.02.2020	08:45:00	0,244	0,636	265,265	5,6		77,352	12,894	
26.02.2020	09:00:00	0,249	0,680	290,386	5,6		71,702	12,903	
26.02.2020	09:15:00	0,239	0,634	257,930	5,7		83,742	12,903	
26.02.2020	09:30:00	0,248	0,476	202,173	5,8		63,399	12,901	
26.02.2020	09:45:00	0,249	0,531	226,639	5,8		71,830	12,905	
26.02.2020	10:00:00	0,239	0,579	235,556	5,9		78,149	12,904	
26.02.2020	10:15:00	0,250	0,746	319,862	6,0		64,131	12,906	
26.02.2020	10:30:00	0,249	0,514	219,183	6,2		92,952	12,904	
26.02.2020	10:45:00	0,244	0,628	261,832	6,3		72,972	12,910	
26.02.2020	11:00:00	0,241	0,812	333,800	6,4		102,298	12,910	
26.02.2020	11:15:00	0,248	0,679	288,307	6,5		124,344	12,906	
26.02.2020	11:30:00	0,237	0,603	242,938	6,7		111,595	12,907	
26.02.2020	11:45:00	0,249	0,653	278,690	6,8		71,987	12,916	
26.02.2020	12:00:00	0,249	0,725	309,450	6,9		88,621	12,917	
26.02.2020	12:15:00	0,250	0,652	279,399	7,0		83,259	12,919	
26.02.2020	12:30:00	0,244	0,799	332,916	7,0		65,984	12,920	
26.02.2020	12:45:00	0,242	0,642	264,925	7,0		69,589	12,924	
26.02.2020	13:00:00	0,244	0,707	294,862	7,1		73,794	12,925	
26.02.2020	13:15:00	0,244	0,763	318,174	7,2		70,386	12,924	
26.02.2020	13:30:00	0,260	0,681	305,622	7,4		94,406	12,926	
26.02.2020	13:45:00	0,248	0,754	320,290	7,5		66,487	12,930	
26.02.2020	14:00:00	0,250	0,793	340,039	7,5		72,904	12,931	
26.02.2020	14:15:00	0,245	0,741	310,428	7,6		83,935	12,930	
26.02.2020	14:30:00	0,250	0,768	329,321	7,6		66,614	12,936	
26.02.2020	14:45:00	0,245	0,897	375,838	7,6		101,835	12,931	
26.02.2020	15:00:00	0,251	0,904	389,162	7,6		73,435	12,933	
26.02.2020	15:15:00	0,251	0,913	393,228	7,6		80,060	12,933	
26.02.2020	15:30:00	0,244	0,872	363,666	7,6		95,714	12,931	
26.02.2020	15:45:00	0,247	0,837	353,824	7,5		110,679	12,924	
26.02.2020	16:00:00	0,246	0,856	360,234	7,5		76,614	12,929	
26.02.2020	16:15:00	0,243	0,615	255,160	7,4		115,135	12,929	
26.02.2020	16:30:00	0,244	0,657	273,830	7,4		72,085	12,940	
26.02.2020	16:45:00	0,240	0,910	372,393	7,4		72,562	12,939	
26.02.2020	17:00:00	0,242	0,812	335,196	7,3		73,184	12,937	
26.02.2020	17:15:00	0,241	0,812	333,603	7,3		106,500	12,931	
26.02.2020	17:30:00	0,242	0,618	255,312	7,2		72,886	12,934	
26.02.2020	17:45:00	0,247	0,724	306,315	7,1		73,613	12,934	
26.02.2020	18:00:00	0,248	0,685	290,907	7,1		68,941	12,935	
26.02.2020	18:15:00	0,245	0,688	288,044	7,0		79,496	12,928	
26.02.2020	18:30:00	0,250	0,668	286,362	7,0		63,666	12,929	
26.02.2020	18:45:00	0,248	0,712	302,325	6,9		88,415	12,921	
26.02.2020	19:00:00	0,237	0,661	266,677	6,9		65,198	12,925	
26.02.2020	19:15:00	0,239	0,677	275,516	6,8		92,146	12,916	
26.02.2020	19:30:00	0,244	0,686	286,023	6,8		83,368	12,907	
26.02.2020	19:45:00	0,247	0,646	272,935	6,7		71,162	12,916	
26.02.2020	20:00:00	0,243	0,697	289,056	6,7		69,183	12,920	
26.02.2020	20:15:00	0,238	0,694	281,115	6,7		80,089	12,906	
26.02.2020	20:30:00	0,240	0,852	348,701	6,7		67,179	12,914	
26.02.2020	20:45:00	0,240	0,585	239,087	6,7		82,901	12,911	
26.02.2020	21:00:00	0,242	0,633	261,496	6,7		80,801	12,903	
26.02.2020	21:15:00	0,239	0,826	336,351	6,7		120,111	12,901	
26.02.2020	21:30:00	0,239	0,966	393,147	6,7		68,085	12,907	
26.02.2020	21:45:00	0,239	0,790	321,565	6,7		69,823	12,911	
26.02.2020	22:00:00	0,231	0,813	318,384	6,6		102,397	12,901	
26.02.2020	22:15:00	0,242	0,657	271,487	6,6		103,969	12,897	
26.02.2020	22:30:00	0,234	0,742	294,977	6,6		78,882	12,908	
26.02.2020	22:45:00	0,237	0,670	270,290	6,6		71,974	12,901	
26.02.2020	23:00:00	0,240	0,708	289,668	6,6		71,764	12,906	
26.02.2020	23:15:00	0,240	0,613	250,662	6,6		67,078	12,904	
26.02.2020	23:30:00	0,243	0,579	240,061	6,6		105,979	12,898	
26.02.2020	23:45:00	0,237	0,747	301,125	6,6		73,943	12,905	
27.02.2020	00:00:00	0,241	0,908	373,336	6,6		82,198	12,904	
27.02.2020	00:15:00	0,244	0,846	352,593	6,5		82,380	12,901	
27.02.2020	00:30:00	0,243	0,786	325,935	6,5		83,262	12,906	
27.02.2020	00:45:00	0,238	0,683	276,681	6,5		72,229	12,906	
27.02.2020	01:00:00	0,246	0,734	308,858	6,5		65,919	12,904	
27.02.2020	01:15:00	0,240	0,812	331,947	6,5		75,447	12,906	
27.02.2020	01:30:00	0,251	0,730	314,458	6,5		71,515	12,908	
27.02.2020	01:45:00	0,242	0,543	224,240	6,5		70,188	12,906	
27.02.2020	02:00:00	0,244	0,592	246,869	6,5		71,995	12,906	
27.02.2020	02:15:00	0,257	0,603	267,076	6,5		70,126	12,902	
27.02.2020	02:30:00	0,246	0,680	286,302	6,4		70,606	12,901	
27.02.2020	02:45:00	0,264	1,059	483,551	6,4		94,928	12,890	
27.02.2020	03:00:00	0,248	1,413	600,402	6,4		97,673	12,894	
27.02.2020	03:15:00	0,257	1,515	670,558	6,3		87,099	12,902	
27.02.2020	03:30:00	0,285	2,109	1053,268	6,3		74,334	12,900	
27.02.2020	03:45:00	0,277	2,051	990,444	6,2		79,481	12,904	
27.02.2020	04:00:00	0,291	2,375	1215,047	6,1		68,397	12,904	
27.02.2020	04:15:00	0,271	2,118	997,228	6,1		71,572	12,911	
27.02.2020	04:30:00	0,263	2,200	1000,057	6,0		82,000	12,903	
27.02.2020	04:45:00	0,277	2,246	1084,626	6,0		74,508	12,905	
27.02.2020	05:00:00	0,281	2,171	1066,165	6,0		72,185	12,906	
27.02.2020	05:15:00	0,287	2,161	1087,840	6,0		74,356	12,910	
27.02.2020	05:30:00	0,282	1,975	974,268	5,9		72,115	12,911	
27.02.2020	05:45:00	0,282	2,171	1070,473	5,9		86,437	12,906	
27.02.2020	06:00:00	0,288	2,052	1037,210	5,9		73,861	12,910	
27.02.2020	06:15:00	0,289	2,152	1092,246	5,9		71,855	12,910	
27.02.2020	06:30:00	0,297	2,012	1054,526	5,9		73,235	12,910	
27.02.2020	06:45:00	0,285	2,207	1102,203	5,8		75,798	12,910	
27.02.2020	07:00:00	0,292	2,304	1183,870	5,8		88,751	12,906	
27.02.2020	07:15:00	0,292	2,255	1158,552	5,8		71,868	12,910	
27.02.2020	07:30:00	0,278	2,106	1021,652	5,8		69,618	12,911	
27.02.2020	07:45:00	0,286	2,126	1065,846	5,8		91,904	12,907	
27.02.2020	08:00:00	0,278	2,347	1138,402	5,8		70,488	12,910	
27.02.2020	08:15:00	0,255	2,277	998,887	5,8		72,326	12,909	
27.02.2020	08:30:00	0,261	2,362	1064,240	5,7		88,941	12,899	
27.02.2020	08:45:00	0,262	2,195	993,507	5,8		66,902	12,904	
27.02.2020	09:00:00	0,261	0,000	0,000	5,8		84,811	12,887	
27.02.2020	09:15:00	0,264	1,935	883,697	5,8		96,205	12,889	
27.02.2020	09:30:00	0,262	1,658	750,454	5,9		82,515	12,887	
27.02.2020	09:45:00	0,261	1,230	554,097	6,0		74,595	12,891	
27.02.2020	10:00:00	0,271	1,431	673,914	6,0		90,236	12,885	
27.02.2020	10:15:00	0,274	1,145	545,868	6,2		71,455	12,899	
27.02.2020	10:30:00	0,268	1,095	508,766	6,3		66,481	12,900	
27.02.2020	10:45:00	0,267	1,091	504,692	6,5		89,149	12,898	
27.02.2020	11:00:00	0,262	0,904	409,194	6,6		68,457	12,904	
27.02.2020	11:15:00	0,270	1,004	470,798	6,8		78,236	12,905	
27.02.2020	11:30:00	0,267	1,090	504,159	6,9		68,348	12,907	
27.02.2020	11:45:00	0,258	1,079	479,788	7,1		68,744	12,909	
27.02.2020	12:00:00	0,264	0,900	411,069	7,1		78,646	12,903	
27.02.2020	12:15:00	0,268	0,665	309,040	7,2		70,798	12,909	
27.02.2020	12:30:00	0,261	0,799	359,938	7,4		104,684	12,909	
27.02.2020	12:45:00	0,265	0,755	346,390	7,5		86,925	12,902	
27.02.2020	13:00:00	0,267	0,719	332,612	7,5		74,321	12,911	
27.02.2020	13:15:00	0,265	0,609	279,343	7,6		79,552	12,915	
27.02.2020	13:30:00	0,264	0,834	380,820	7,6		72,836	12,913	
27.02.2020	13:45:00	0,258	0,697	309,756	7,7		85,489	12,915	
27.02.2020	14:00:00	0,259	0,667	297,892	7,8		75,832	12,919	
27.02.2020	14:15:00	0,263	0,556	252,715	7,8		77,124	12,922	
27.02.2020	14:30:00	0,261	0,495	223,014	7,8		70,329	12,924	
27.02.2020	14:45:00	0,261	0,450	202,638	7,8		63,342	12,922	
27.02.2020	15:00:00	0,266	0,559	257,493	7,9		69,651	12,931	
27.02.2020	15:15:00	0,259	0,429	191,748	7,8		71,751	12,931	
27.02.2020	15:30:00	0,262	0,457	207,059	7,8		78,846	12,931	
27.02.2020	15:45:00	0,268	0,546	253,959	7,7		81,840	12,934	
27.02.2020	16:00:00	0,256	0,488	215,086	7,7		72,847	12,938	
27.02.2020	16:15:00	0,254	0,484	211,420	7,6		67,852	12,939	
27.02.2020	16:30:00	0,253	0,621	270,117	7,5		71,059	12,933	
27.02.2020	16:45:00	0,253	0,574	249,614	7,4		89,534	12,933	
27.02.2020	17:00:00	0,252	0,650	281,339	7,4		92,626	12,932	
27.02.2020	17:15:00	0,243	0,606	251,507	7,3		65,051	12,936	
27.02.2020	17:30:00	0,246	0,610	256,621	7,2		106,788	12,923	
27.02.2020	17:45:00	0,241	0,584	240,026	7,1		71,812	12,933	
27.02.2020	18:00:00	0,246	0,752	316,332	7,1		86,797	12,927	
27.02.2020	18:15:00	0,250	0,718	308,004	7,0		70,375	12,927	
27.02.2020	18:30:00	0,253	0,629	273,330	6,9		68,085	12,925	
27.02.2020	18:45:00	0,249	0,594	253,596	6,9		72,901	12,919	
27.02.2020	19:00:00	0,250	0,663	284,041	6,8		66,026	12,918	
27.02.2020	19:15:00	0,250	0,569	243,797	6,8		82,336	12,914	
27.02.2020	19:30:00	0,256	0,838	369,162	6,7		72,736	12,916	
27.02.2020	19:45:00	0,248	0,565	240,086	6,6		73,208	12,914	
27.02.2020	20:00:00	0,248	0,595	252,558	6,6		80,329	12,910	
27.02.2020	20:15:00	0,242	0,648	267,771	6,5		69,735	12,911	
27.02.2020	20:30:00	0,241	0,745	306,181	6,4		81,634	12,902	
27.02.2020	20:45:00	0,239	0,676	275,027	6,4		72,996	12,907	
27.02.2020	21:00:00	0,246	0,834	351,157	6,3		70,361	12,905	
27.02.2020	21:15:00	0,241	0,658	270,332	6,3		78,502	12,902	
27.02.2020	21:30:00	0,241	0,741	304,734	6,2		91,953	12,897	
27.02.2020	21:45:00	0,246	0,717	301,708	6,2		96,973	12,894	
27.02.2020	22:00:00	0,240	0,665	272,063	6,2		73,338	12,897	
27.02.2020	22:15:00	0,246	0,664	279,568	6,1		77,425	12,884	
27.02.2020	22:30:00	0,246	0,725	305,245	6,1		92,770	12,888	
27.02.2020	22:45:00	0,243	0,719	298,351	6,0		72,646	12,889	
27.02.2020	23:00:00	0,242	0,756	312,083	6,0		92,916	12,876	
27.02.2020	23:15:00	0,240	0,744	304,459	5,9		95,393	12,879	
27.02.2020	23:30:00	0,237	1,060	427,535	5,9		82,195	12,881	
27.02.2020	23:45:00	0,241	0,943	387,658	5,9		81,196	12,880	
28.02.2020	00:00:00	0,239	0,998	406,141	5,8		96,007	12,884	
28.02.2020	00:15:00	0,239	0,892	363,316	5,8		71,739	12,884	
28.02.2020	00:30:00	0,246	0,661	278,356	5,8		78,591	12,878	
28.02.2020	00:45:00	0,244	0,733	305,539	5,7		69,704	12,884	
28.02.2020	01:00:00	0,248	0,799	339,485	5,7		72,049	12,883	
28.02.2020	01:15:00	0,248	0,695	295,342	5,7		73,629	12,883	
28.02.2020	01:30:00	0,244	0,526	219,187	5,7		69,595	12,884	
28.02.2020	01:45:00	0,238	0,643	260,580	5,7		86,355	12,880	
28.02.2020	02:00:00	0,238	0,709	287,318	5,7		72,848	12,884	
28.02.2020	02:15:00	0,245	0,742	310,589	5,7		107,637	12,872	
28.02.2020	02:30:00	0,250	0,634	271,647	5,7		67,459	12,876	
28.02.2020	02:45:00	0,243	0,922	382,697	5,7		68,277	12,881	
28.02.2020	03:00:00	0,230	0,868	338,078	5,7		87,368	12,878	
28.02.2020	03:15:00	0,237	0,822	331,315	5,7		97,418	12,869	
28.02.2020	03:30:00	0,238	0,843	341,379	5,7		92,200	12,878	
28.02.2020	03:45:00	0,240	0,583	238,489	5,8		78,665	12,878	
28.02.2020	04:00:00	0,243	0,718	298,123	5,8		72,764	12,887	
28.02.2020	04:15:00	0,242	0,711	293,767	5,8		72,221	12,884	
28.02.2020	04:30:00	0,241	0,832	342,086	5,8		73,591	12,887	
28.02.2020	04:45:00	0,239	0,791	322,021	5,9		78,179	12,885	
28.02.2020	05:00:00	0,241	0,642	263,700	5,9		82,207	12,886	
28.02.2020	05:15:00	0,242	0,854	352,837	5,9		104,427	12,881	
28.02.2020	05:30:00	0,245	0,944	395,273	5,9		68,953	12,887	
28.02.2020	05:45:00	0,249	0,975	415,901	5,9		69,141	12,891	
28.02.2020	06:00:00	0,247	0,759	320,859	5,9		71,070	12,891	
28.02.2020	06:15:00	0,248	0,713	302,852	5,9		67,394	12,894	
28.02.2020	06:30:00	0,253	0,569	247,207	5,9		64,929	12,894	
28.02.2020	06:45:00	0,256	0,524	230,973	6,0		78,263	12,889	
28.02.2020	07:00:00	0,250	0,443	189,742	6,0		74,177	12,893	
28.02.2020	07:15:00	0,252	0,491	212,542	6,0		74,302	12,892	
28.02.2020	07:30:00	0,254	0,558	243,798	6,0		74,077	12,882	
28.02.2020	07:45:00	0,255	0,662	290,359	6,1		70,061	12,889	
28.02.2020	08:00:00	0,250	0,808	346,419	6,1		72,055	12,893	
28.02.2020	08:15:00	0,263	0,687	312,220	6,1		71,859	12,888	
28.02.2020	08:30:00	0,264	0,761	347,721	6,2		79,434	12,885	
28.02.2020	08:45:00	0,248	0,836	354,913	6,2		81,935	12,889	
28.02.2020	09:00:00	0,260	0,603	270,620	6,3		86,109	12,887	
28.02.2020	09:15:00	0,265	0,649	297,749	6,3		95,674	12,890	
28.02.2020	09:30:00	0,258	0,767	341,059	6,3		79,934	12,888	
28.02.2020	09:45:00	0,256	0,725	319,386	6,4		79,343	12,891	
28.02.2020	10:00:00	0,268	0,645	299,687	6,5		73,933	12,895	
28.02.2020	10:15:00	0,267	0,929	429,845	6,5		73,210	12,900	
28.02.2020	10:30:00	0,268	1,051	488,511	6,6		70,782	12,901	
28.02.2020	10:45:00	0,260	1,033	463,644	6,7		66,049	12,901	
28.02.2020	11:00:00	0,258	1,023	455,030	6,7		72,982	12,894	
28.02.2020	11:15:00	0,269	1,213	566,058	6,8		123,818	12,893	
28.02.2020	11:30:00	0,276	1,128	542,291	6,8		85,766	12,901	
28.02.2020	11:45:00	0,270	0,984	461,348	6,9		79,967	12,907	
28.02.2020	12:00:00	0,264	1,021	466,161	7,0		86,957	12,904	
28.02.2020	12:15:00	0,265	0,967	443,409	7,0		73,238	12,909	
28.02.2020	12:30:00	0,284	1,088	540,879	7,1		94,398	12,905	
28.02.2020	12:45:00	0,264	1,004	458,562	7,2		101,917	12,911	
28.02.2020	13:00:00	0,257	1,102	487,833	7,3		76,692	12,912	
28.02.2020	13:15:00	0,259	1,071	478,323	7,4		85,590	12,909	
28.02.2020	13:30:00	0,264	1,298	592,821	7,5		106,568	12,907	
28.02.2020	13:45:00	0,260	1,074	481,625	7,6		96,067	12,910	
28.02.2020	14:00:00	0,269	0,927	432,553	7,7		72,378	12,914	
28.02.2020	14:15:00	0,265	0,913	418,750	7,8		88,071	12,911	
28.02.2020	14:30:00	0,272	0,927	438,160	8,0		68,356	12,908	
28.02.2020	14:45:00	0,265	0,925	424,364	8,0		102,237	12,913	
28.02.2020	15:00:00	0,263	1,091	495,828	8,0		91,970	12,914	
28.02.2020	15:15:00	0,257	0,783	346,469	8,1		104,977	12,914	
28.02.2020	15:30:00	0,267	0,840	388,859	8,1		74,057	12,919	
28.02.2020	15:45:00	0,264	0,731	333,619	8,2		71,893	12,914	
28.02.2020	16:00:00	0,270	0,846	396,344	8,2		113,971	12,909	
28.02.2020	16:15:00	0,258	1,044	464,279	8,3		76,987	12,918	
28.02.2020	16:30:00	0,259	0,909	406,051	8,3		129,132	12,911	
28.02.2020	16:45:00	0,268	0,763	354,583	8,3		74,093	12,920	
28.02.2020	17:00:00	0,266	0,517	238,267	8,4		68,286	12,919	
28.02.2020	17:15:00	0,262	0,654	296,068	8,4		120,152	12,912	
28.02.2020	17:30:00	0,264	0,535	244,537	8,4		72,870	12,918	
28.02.2020	17:45:00	0,266	0,615	283,488	8,4		82,182	12,918	
28.02.2020	18:00:00	0,263	0,535	243,222	8,4		69,161	12,913	
28.02.2020	18:15:00	0,271	0,606	285,181	8,4		79,794	12,914	
28.02.2020	18:30:00	0,264	0,598	272,902	8,5		62,837	12,920	
28.02.2020	18:45:00	0,262	0,549	248,341	8,5		64,555	12,915	
28.02.2020	19:00:00	0,265	0,582	266,984	8,5		88,981	12,913	
28.02.2020	19:15:00	0,262	0,600	271,589	8,5		74,607	12,918	
28.02.2020	19:30:00	0,262	0,618	279,700	8,5		86,199	12,917	
28.02.2020	19:45:00	0,256	0,673	296,437	8,5		69,008	12,920	
28.02.2020	20:00:00	0,265	0,479	219,660	8,5		72,064	12,919	
28.02.2020	20:15:00	0,275	0,521	249,455	8,5		86,404	12,910	
28.02.2020	20:30:00	0,260	0,544	244,097	8,5		67,736	12,921	
28.02.2020	20:45:00	0,259	0,566	252,763	8,5		100,048	12,910	
28.02.2020	21:00:00	0,264	0,846	386,373	8,5		86,890	12,912	
28.02.2020	21:15:00	0,270	0,688	322,506	8,5		77,396	12,910	
28.02.2020	21:30:00	0,264	0,693	316,619	8,5		81,575	12,913	
28.02.2020	21:45:00	0,268	0,876	407,204	8,5		73,529	12,911	
28.02.2020	22:00:00	0,274	0,692	330,066	8,6		94,593	12,908	
28.02.2020	22:15:00	0,263	0,636	289,004	8,6		158,757	12,905	
28.02.2020	22:30:00	0,269	0,981	457,835	8,6		72,907	12,918	
28.02.2020	22:45:00	0,277	0,623	301,062	8,6		93,835	12,910	
28.02.2020	23:00:00	0,268	1,039	483,069	8,6		91,782	12,916	
28.02.2020	23:15:00	0,270	1,157	542,147	8,6		77,928	12,910	
28.02.2020	23:30:00	0,275	1,045	500,473	8,6		108,761	12,909	
28.02.2020	23:45:00	0,270	1,106	518,559	8,6		86,540	12,910	
29.02.2020	00:00:00	0,272	1,120	529,468	8,6		95,934	12,908	
29.02.2020	00:15:00	0,272	1,088	514,328	8,6		88,289	12,913	
29.02.2020	00:30:00	0,271	0,920	433,285	8,6		83,490	12,913	
29.02.2020	00:45:00	0,269	1,022	477,080	8,6		90,979	12,913	
29.02.2020	01:00:00	0,254	1,084	473,353	8,6		93,182	12,911	
29.02.2020	01:15:00	0,265	0,926	424,805	8,6		71,594	12,911	
29.02.2020	01:30:00	0,265	0,997	457,389	8,6		69,377	12,914	
