NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	11.12.2019	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

07.02.2020	21:45:00	0,344	-0,305	-190,080	8,1		92,644	12,577	
07.02.2020	22:00:00	0,340	-0,379	-233,205	8,1		77,539	12,583	
07.02.2020	22:15:00	0,336	-0,294	-178,350	8,1		70,536	12,586	
07.02.2020	22:30:00	0,336	-0,288	-174,674	8,2		72,643	12,585	
07.02.2020	22:45:00	0,338	-0,306	-186,946	8,2		67,563	12,583	
07.02.2020	23:00:00	0,336	-0,285	-173,107	8,2		72,919	12,583	
07.02.2020	23:15:00	0,336	-0,349	-211,590	8,2		84,141	12,579	
07.02.2020	23:30:00	0,340	-0,286	-176,339	8,2		102,864	12,577	
07.02.2020	23:45:00	0,342	-0,321	-199,271	8,2		119,371	12,576	
08.02.2020	00:00:00	0,337	-0,257	-156,268	8,3		69,591	12,586	
08.02.2020	00:15:00	0,345	-0,323	-202,431	8,2		77,804	12,583	
08.02.2020	00:30:00	0,342	-0,336	-208,272	8,2		78,690	12,579	
08.02.2020	00:45:00	0,342	-0,355	-220,173	8,2		70,644	12,585	
08.02.2020	01:00:00	0,342	-0,277	-171,642	8,2		91,888	12,581	
08.02.2020	01:15:00	0,342	-0,327	-202,718	8,2		73,813	12,579	
08.02.2020	01:30:00	0,338	-0,329	-200,821	8,2		75,489	12,584	
08.02.2020	01:45:00	0,345	-0,356	-223,009	8,1		113,206	12,577	
08.02.2020	02:00:00	0,343	-0,293	-182,216	8,1		70,355	12,582	
08.02.2020	02:15:00	0,338	-0,270	-164,870	8,1		77,863	12,577	
08.02.2020	02:30:00	0,343	-0,323	-200,643	8,1		92,284	12,576	
08.02.2020	02:45:00	0,340	-0,334	-205,448	8,0		80,937	12,576	
08.02.2020	03:00:00	0,345	-0,241	-150,720	8,0		88,061	12,578	
08.02.2020	03:15:00	0,347	-0,284	-179,143	8,0		67,218	12,569	
08.02.2020	03:30:00	0,348	-0,338	-214,208	8,0		67,528	12,579	
08.02.2020	03:45:00	0,338	-0,327	-199,744	7,9		67,785	12,577	
08.02.2020	04:00:00	0,340	-0,282	-173,485	7,9		86,065	12,576	
08.02.2020	04:15:00	0,335	-0,278	-168,291	7,9		71,637	12,579	
08.02.2020	04:30:00	0,344	-0,304	-189,960	7,8		97,025	12,574	
08.02.2020	04:45:00	0,345	-0,334	-209,505	7,8		77,628	12,577	
08.02.2020	05:00:00	0,341	-0,382	-236,044	7,8		68,436	12,580	
08.02.2020	05:15:00	0,342	-0,331	-205,058	7,7		77,886	12,576	
08.02.2020	05:30:00	0,340	-0,317	-195,348	7,7		71,057	12,578	
08.02.2020	05:45:00	0,337	-0,269	-163,818	7,7		80,032	12,571	
08.02.2020	06:00:00	0,338	-0,327	-199,976	7,7		63,991	12,576	
08.02.2020	06:15:00	0,345	-0,315	-197,238	7,6		70,588	12,577	
08.02.2020	06:30:00	0,340	-0,290	-178,556	7,6		73,864	12,574	
08.02.2020	06:45:00	0,338	-0,386	-235,923	7,6		75,294	12,573	
08.02.2020	07:00:00	0,342	-0,332	-205,722	7,5		68,270	12,570	
08.02.2020	07:15:00	0,340	-0,346	-213,058	7,5		75,534	12,573	
08.02.2020	07:30:00	0,335	-0,379	-229,341	7,5		73,360	12,573	
08.02.2020	07:45:00	0,339	-0,228	-140,018	7,4		87,487	12,568	
08.02.2020	08:00:00	0,343	-0,212	-131,970	7,4		81,748	12,569	
08.02.2020	08:15:00	0,337	-0,178	-108,598	7,4		76,972	12,571	
08.02.2020	08:30:00	0,339	-0,225	-137,835	7,3		70,810	12,571	
08.02.2020	08:45:00	0,340	-0,278	-170,833	7,3		69,761	12,571	
08.02.2020	09:00:00	0,337	-0,344	-209,484	7,3		99,888	12,559	
08.02.2020	09:15:00	0,335	-0,342	-206,512	7,3		74,750	12,570	
08.02.2020	09:30:00	0,344	-0,306	-191,225	7,3		68,068	12,570	
08.02.2020	09:45:00	0,339	-0,349	-213,933	7,3		78,190	12,567	
08.02.2020	10:00:00	0,343	-0,361	-224,827	7,3		100,134	12,565	
08.02.2020	10:15:00	0,340	-0,260	-159,737	7,4		89,953	12,565	
08.02.2020	10:30:00	0,339	-0,319	-195,779	7,4		66,856	12,569	
08.02.2020	10:45:00	0,339	-0,248	-151,814	7,5		67,651	12,566	
08.02.2020	11:00:00	0,337	-0,289	-175,979	7,5		71,379	12,570	
08.02.2020	11:15:00	0,335	-0,276	-167,183	7,6		73,890	12,571	
08.02.2020	11:30:00	0,337	-0,311	-189,280	7,6		71,403	12,565	
08.02.2020	11:45:00	0,336	-0,365	-221,596	7,7		78,488	12,570	
08.02.2020	12:00:00	0,338	-0,396	-241,731	7,7		74,812	12,567	
08.02.2020	12:15:00	0,338	-0,302	-184,503	7,8		96,482	12,570	
08.02.2020	12:30:00	0,340	-0,367	-225,917	7,8		68,439	12,567	
08.02.2020	12:45:00	0,341	-0,340	-210,061	7,9		63,654	12,571	
08.02.2020	13:00:00	0,341	-0,276	-170,184	8,0		75,108	12,573	
08.02.2020	13:15:00	0,342	-0,251	-155,470	8,0		74,600	12,570	
08.02.2020	13:30:00	0,337	-0,287	-174,893	8,1		70,686	12,573	
08.02.2020	13:45:00	0,338	-0,284	-173,671	8,1		66,514	12,574	
08.02.2020	14:00:00	0,337	-0,347	-211,175	8,2		96,951	12,568	
08.02.2020	14:15:00	0,338	-0,325	-198,431	8,2		82,825	12,576	
08.02.2020	14:30:00	0,343	-0,332	-206,465	8,2		92,965	12,575	
08.02.2020	14:45:00	0,335	-0,406	-245,761	8,2		72,451	12,578	
08.02.2020	15:00:00	0,343	-0,341	-211,989	8,2		72,439	12,576	
08.02.2020	15:15:00	0,341	-0,289	-178,486	8,2		74,763	12,579	
08.02.2020	15:30:00	0,338	-0,301	-183,719	8,2		68,338	12,572	
08.02.2020	15:45:00	0,339	-0,285	-174,876	8,2		73,601	12,576	
08.02.2020	16:00:00	0,334	-0,340	-204,826	8,2		81,568	12,574	
08.02.2020	16:15:00	0,340	-0,314	-193,448	8,2		70,914	12,577	
08.02.2020	16:30:00	0,341	-0,264	-163,068	8,1		72,492	12,577	
08.02.2020	16:45:00	0,340	-0,220	-135,117	8,1		77,433	12,577	
08.02.2020	17:00:00	0,338	-0,298	-182,061	8,1		78,239	12,577	
08.02.2020	17:15:00	0,337	-0,258	-157,011	8,1		70,588	12,581	
08.02.2020	17:30:00	0,341	-0,315	-194,614	8,1		68,583	12,580	
08.02.2020	17:45:00	0,336	-0,295	-179,141	8,0		72,166	12,573	
08.02.2020	18:00:00	0,340	-0,236	-145,507	8,0		70,409	12,580	
08.02.2020	18:15:00	0,340	-0,289	-177,813	8,0		77,658	12,575	
08.02.2020	18:30:00	0,335	-0,295	-178,329	8,0		87,049	12,575	
08.02.2020	18:45:00	0,339	-0,213	-130,715	8,0		86,668	12,577	
08.02.2020	19:00:00	0,339	-0,275	-168,620	8,0		72,524	12,578	
08.02.2020	19:15:00	0,341	-0,320	-197,545	8,0		77,133	12,578	
08.02.2020	19:30:00	0,339	-0,294	-180,049	8,0		74,926	12,575	
08.02.2020	19:45:00	0,333	-0,303	-182,128	8,0		100,643	12,574	
08.02.2020	20:00:00	0,333	-0,320	-192,310	8,0		76,801	12,578	
08.02.2020	20:15:00	0,334	-0,340	-205,078	7,9		69,211	12,577	
08.02.2020	20:30:00	0,338	-0,310	-189,513	7,9		100,487	12,574	
08.02.2020	20:45:00	0,340	-0,305	-187,988	7,9		74,092	12,578	
08.02.2020	21:00:00	0,339	-0,263	-161,291	7,9		74,131	12,577	
08.02.2020	21:15:00	0,340	-0,288	-177,563	7,9		73,884	12,578	
08.02.2020	21:30:00	0,332	-0,348	-207,999	7,9		81,623	12,574	
08.02.2020	21:45:00	0,346	-0,369	-232,200	7,9		67,049	12,578	
08.02.2020	22:00:00	0,338	-0,374	-228,733	7,9		82,604	12,571	
08.02.2020	22:15:00	0,336	-0,375	-227,427	7,9		127,064	12,569	
08.02.2020	22:30:00	0,343	-0,251	-156,379	7,9		76,368	12,574	
08.02.2020	22:45:00	0,340	-0,342	-210,584	7,9		75,279	12,571	
08.02.2020	23:00:00	0,336	-0,361	-218,994	7,9		82,884	12,573	
08.02.2020	23:15:00	0,339	-0,293	-179,455	7,9		103,151	12,569	
08.02.2020	23:30:00	0,336	-0,332	-201,570	8,0		105,404	12,568	
08.02.2020	23:45:00	0,337	-0,316	-192,583	8,0		102,757	12,569	
09.02.2020	00:00:00	0,338	-0,283	-172,889	8,0		72,099	12,573	
09.02.2020	00:15:00	0,333	-0,315	-189,159	8,0		95,700	12,570	
09.02.2020	00:30:00	0,337	-0,293	-178,530	8,0		70,950	12,577	
09.02.2020	00:45:00	0,339	-0,268	-164,670	8,0		85,580	12,573	
09.02.2020	01:00:00	0,338	-0,316	-193,150	8,0		74,522	12,574	
09.02.2020	01:15:00	0,340	-0,361	-221,978	8,0		108,169	12,569	
09.02.2020	01:30:00	0,337	-0,353	-215,151	8,0		81,087	12,570	
09.02.2020	01:45:00	0,334	-0,330	-198,689	8,1		96,083	12,572	
09.02.2020	02:00:00	0,339	-0,290	-177,599	8,1		137,256	12,562	
09.02.2020	02:15:00	0,341	-0,355	-219,282	8,1		101,752	12,570	
09.02.2020	02:30:00	0,343	-0,280	-173,880	8,1		68,439	12,578	
09.02.2020	02:45:00	0,346	-0,260	-163,437	8,1		122,021	12,571	
09.02.2020	03:00:00	0,340	-0,355	-218,629	8,1		78,162	12,574	
09.02.2020	03:15:00	0,340	-0,313	-192,630	8,2		72,672	12,571	
09.02.2020	03:30:00	0,346	-0,263	-165,340	8,2		75,089	12,572	
09.02.2020	03:45:00	0,349	-0,355	-225,599	8,2		79,627	12,566	
09.02.2020	04:00:00	0,337	-0,334	-203,129	8,2		69,493	12,575	
09.02.2020	04:15:00	0,346	-0,330	-207,178	8,2		84,229	12,573	
09.02.2020	04:30:00	0,344	-0,346	-216,054	8,2		94,422	12,571	
09.02.2020	04:45:00	0,345	-0,307	-192,187	8,3		90,969	12,574	
09.02.2020	05:00:00	0,341	-0,324	-199,969	8,3		81,962	12,575	
09.02.2020	05:15:00	0,350	-0,371	-236,167	8,3		94,730	12,575	
09.02.2020	05:30:00	0,342	-0,291	-180,628	8,3		96,000	12,572	
09.02.2020	05:45:00	0,347	-0,327	-206,323	8,3		74,229	12,578	
09.02.2020	06:00:00	0,346	-0,411	-258,547	8,4		91,600	12,573	
09.02.2020	06:15:00	0,349	-0,372	-236,020	8,4		75,392	12,573	
09.02.2020	06:30:00	0,357	-0,325	-212,083	8,4		78,179	12,576	
09.02.2020	06:45:00	0,350	-0,319	-203,189	8,4		69,288	12,577	
09.02.2020	07:00:00	0,353	-0,286	-183,838	8,5		93,836	12,572	
09.02.2020	07:15:00	0,351	-0,367	-234,626	8,5		105,163	12,569	
09.02.2020	07:30:00	0,345	-0,355	-222,666	8,5		77,759	12,576	
09.02.2020	07:45:00	0,349	-0,390	-247,888	8,6		69,173	12,578	
09.02.2020	08:00:00	0,351	-0,303	-193,960	8,6		73,519	12,575	
09.02.2020	08:15:00	0,352	-0,322	-206,878	8,6		89,894	12,573	
09.02.2020	08:30:00	0,350	-0,348	-222,007	8,6		83,092	12,566	
09.02.2020	08:45:00	0,346	-0,305	-191,740	8,7		102,180	12,573	
09.02.2020	09:00:00	0,350	-0,365	-232,607	8,7		74,997	12,579	
09.02.2020	09:15:00	0,349	-0,243	-154,261	8,7		79,035	12,573	
09.02.2020	09:30:00	0,353	-0,375	-241,344	8,8		73,441	12,572	
09.02.2020	09:45:00	0,346	-0,391	-246,060	8,8		89,994	12,577	
09.02.2020	10:00:00	0,347	-0,372	-234,642	8,8		72,943	12,578	
09.02.2020	10:15:00	0,350	-0,342	-217,965	8,9		69,126	12,580	
09.02.2020	10:30:00	0,339	-0,419	-256,867	8,9		68,804	12,577	
09.02.2020	10:45:00	0,345	-0,303	-189,684	9,0		67,149	12,581	
09.02.2020	11:00:00	0,348	-0,291	-184,475	9,0		74,923	12,580	
09.02.2020	11:15:00	0,344	-0,341	-213,064	9,0		75,276	12,580	
09.02.2020	11:30:00	0,345	-0,308	-193,200	9,1		69,677	12,582	
09.02.2020	11:45:00	0,349	-0,376	-238,769	9,1		78,563	12,580	
09.02.2020	12:00:00	0,350	-0,352	-224,542	9,2		108,736	12,574	
09.02.2020	12:15:00	0,344	-0,367	-228,950	9,2		72,929	12,579	
09.02.2020	12:30:00	0,339	-0,364	-223,475	9,3		83,652	12,576	
09.02.2020	12:45:00	0,343	-0,326	-202,489	9,3		90,927	12,578	
09.02.2020	13:00:00	0,346	-0,354	-222,446	9,4		99,865	12,571	
09.02.2020	13:15:00	0,352	-0,295	-189,125	9,4		67,974	12,581	
09.02.2020	13:30:00	0,348	-0,311	-196,871	9,5		75,027	12,580	
09.02.2020	13:45:00	0,347	-0,318	-200,662	9,5		129,178	12,574	
09.02.2020	14:00:00	0,355	-0,252	-163,152	9,6		74,839	12,582	
09.02.2020	14:15:00	0,349	-0,360	-228,512	9,6		106,256	12,574	
09.02.2020	14:30:00	0,352	-0,294	-188,851	9,7		70,921	12,584	
09.02.2020	14:45:00	0,353	-0,329	-211,563	9,7		89,742	12,579	
09.02.2020	15:00:00	0,348	-0,344	-217,895	9,8		68,749	12,578	
09.02.2020	15:15:00	0,357	-0,332	-216,978	9,7		77,770	12,582	
09.02.2020	15:30:00	0,350	-0,357	-227,234	9,7		84,168	12,572	
09.02.2020	15:45:00	0,348	-0,420	-266,053	9,8		87,020	12,573	
09.02.2020	16:00:00	0,361	-0,392	-259,072	9,8		89,660	12,576	
09.02.2020	16:15:00	0,368	-0,383	-259,234	9,8		73,748	12,580	
09.02.2020	16:30:00	0,379	-0,363	-254,774	9,7		77,786	12,581	
09.02.2020	16:45:00	0,380	-0,355	-249,667	9,7		72,500	12,579	
09.02.2020	17:00:00	0,377	-0,415	-289,270	9,7		81,492	12,577	
09.02.2020	17:15:00	0,394	-0,359	-264,490	9,6		71,873	12,578	
09.02.2020	17:30:00	0,391	-0,417	-304,018	9,5		73,382	12,577	
09.02.2020	17:45:00	0,379	-0,433	-303,977	9,4		98,302	12,576	
09.02.2020	18:00:00	0,388	-0,414	-298,968	9,3		106,167	12,566	
09.02.2020	18:15:00	0,387	-0,339	-243,691	9,2		78,068	12,578	
09.02.2020	18:30:00	0,385	-0,352	-251,798	9,1		105,342	12,574	
09.02.2020	18:45:00	0,378	-0,333	-233,110	9,0		77,303	12,578	
09.02.2020	19:00:00	0,377	-0,349	-243,595	8,9		107,794	12,570	
09.02.2020	19:15:00	0,376	-0,329	-228,495	8,9		77,983	12,575	
09.02.2020	19:30:00	0,363	-0,387	-257,789	8,8		98,067	12,574	
09.02.2020	19:45:00	0,364	-0,405	-270,922	8,8		85,096	12,573	
09.02.2020	20:00:00	0,367	-0,419	-282,945	8,7		75,102	12,576	
09.02.2020	20:15:00	0,358	-0,362	-236,821	8,7		78,307	12,573	
09.02.2020	20:30:00	0,351	-0,382	-244,067	8,6		77,146	12,576	
09.02.2020	20:45:00	0,360	-0,367	-241,875	8,5		69,377	12,576	
09.02.2020	21:00:00	0,358	-0,303	-198,600	8,5		74,476	12,575	
09.02.2020	21:15:00	0,356	-0,323	-209,829	8,4		91,096	12,569	
09.02.2020	21:30:00	0,358	-0,302	-197,469	8,4		80,583	12,566	
09.02.2020	21:45:00	0,348	-0,285	-180,418	8,3		69,840	12,565	
09.02.2020	22:00:00	0,348	-0,377	-238,392	8,3		92,743	12,569	
09.02.2020	22:15:00	0,343	-0,299	-185,714	8,3		69,387	12,575	
09.02.2020	22:30:00	0,350	-0,361	-230,048	8,3		95,206	12,569	
09.02.2020	22:45:00	0,351	-0,402	-257,393	8,2		106,283	12,564	
09.02.2020	23:00:00	0,350	-0,345	-219,560	8,2		72,819	12,569	
09.02.2020	23:15:00	0,349	-0,366	-232,219	8,1		80,715	12,569	
09.02.2020	23:30:00	0,352	-0,333	-213,767	8,1		74,559	12,573	
09.02.2020	23:45:00	0,347	-0,409	-257,753	8,0		77,604	12,571	
10.02.2020	00:00:00	0,344	-0,377	-235,252	8,0		81,842	12,570	
10.02.2020	00:15:00	0,341	-0,357	-220,439	8,0		67,150	12,571	
10.02.2020	00:30:00	0,350	-0,344	-219,091	7,9		74,955	12,570	
10.02.2020	00:45:00	0,348	-0,299	-189,124	7,9		79,840	12,567	
10.02.2020	01:00:00	0,347	-0,352	-221,976	7,8		69,042	12,572	
10.02.2020	01:15:00	0,348	-0,343	-217,096	7,8		105,215	12,565	
10.02.2020	01:30:00	0,350	-0,295	-188,094	7,7		86,524	12,566	
10.02.2020	01:45:00	0,350	-0,397	-253,298	7,7		81,126	12,563	
10.02.2020	02:00:00	0,347	-0,323	-203,659	7,6		113,427	12,564	
10.02.2020	02:15:00	0,345	-0,345	-215,833	7,6		70,354	12,565	
10.02.2020	02:30:00	0,347	-0,374	-236,034	7,5		89,071	12,564	
10.02.2020	02:45:00	0,346	-0,380	-239,098	7,5		72,357	12,565	
10.02.2020	03:00:00	0,347	-0,283	-178,328	7,5		77,492	12,561	
10.02.2020	03:15:00	0,340	-0,354	-217,980	7,4		84,928	12,563	
10.02.2020	03:30:00	0,342	-0,362	-224,168	7,4		81,422	12,563	
10.02.2020	03:45:00	0,343	-0,368	-229,076	7,3		71,513	12,564	
10.02.2020	04:00:00	0,342	-0,310	-192,007	7,3		70,647	12,560	
10.02.2020	04:15:00	0,340	-0,298	-183,498	7,2		67,739	12,564	
10.02.2020	04:30:00	0,347	-0,298	-188,117	7,1		71,153	12,562	
10.02.2020	04:45:00	0,344	-0,279	-173,980	7,1		101,715	12,560	
10.02.2020	05:00:00	0,341	-0,270	-166,923	7,1		75,203	12,561	
10.02.2020	05:15:00	0,349	-0,308	-195,844	7,0		68,831	12,562	
10.02.2020	05:30:00	0,339	-0,287	-176,306	7,0		63,412	12,559	
10.02.2020	05:45:00	0,339	-0,386	-236,740	6,9		89,041	12,557	
10.02.2020	06:00:00	0,339	-0,352	-215,835	6,9		71,360	12,561	
10.02.2020	06:15:00	0,342	-0,279	-172,965	6,9		96,848	12,557	
10.02.2020	06:30:00	0,349	-0,276	-175,449	6,9		76,752	12,560	
10.02.2020	06:45:00	0,343	-0,369	-229,804	6,9		67,459	12,560	
10.02.2020	07:00:00	0,344	-0,303	-189,275	6,9		79,049	12,559	
10.02.2020	07:15:00	0,336	-0,327	-198,498	6,8		74,939	12,559	
10.02.2020	07:30:00	0,337	-0,260	-158,375	6,8		127,143	12,552	
10.02.2020	07:45:00	0,341	-0,313	-193,606	6,8		69,797	12,560	
10.02.2020	08:00:00	0,338	-0,254	-155,287	6,8		75,536	12,558	
10.02.2020	08:15:00	0,335	-0,336	-202,980	6,8		115,656	12,547	
10.02.2020	08:30:00	0,338	-0,306	-187,283	6,7		92,995	12,556	
10.02.2020	08:45:00	0,343	-0,306	-190,043	6,7		104,639	12,549	
10.02.2020	09:00:00	0,329	-0,360	-213,278	6,7		73,050	12,556	
10.02.2020	09:15:00	0,340	-0,285	-175,298	6,8		92,916	12,550	
10.02.2020	09:30:00	0,335	-0,342	-207,044	6,9		62,985	12,555	
10.02.2020	09:45:00	0,340	-0,365	-224,932	6,9		73,519	12,555	
10.02.2020	10:00:00	0,338	-0,287	-175,348	7,0		70,318	12,557	
10.02.2020	10:15:00	0,340	-0,217	-133,626	7,1		73,819	12,557	
10.02.2020	10:30:00	0,335	-0,270	-163,343	7,2		71,634	12,555	
10.02.2020	10:45:00	0,340	-0,277	-170,767	7,3		101,806	12,557	
10.02.2020	11:00:00	0,340	-0,295	-181,640	7,4		72,492	12,557	
10.02.2020	11:15:00	0,339	-0,267	-163,492	7,5		78,957	12,556	
10.02.2020	11:30:00	0,340	-0,368	-226,538	7,5		115,469	12,553	
10.02.2020	11:45:00	0,338	-0,339	-207,115	7,6		100,194	12,558	
10.02.2020	12:00:00	0,334	-0,290	-174,551	7,7		67,684	12,563	
10.02.2020	12:15:00	0,339	-0,373	-228,605	7,7		104,774	12,558	
10.02.2020	12:30:00	0,341	-0,279	-172,062	7,7		69,566	12,565	
10.02.2020	12:45:00	0,336	-0,364	-220,892	7,7		97,749	12,553	
10.02.2020	13:00:00	0,338	-0,357	-218,262	7,8		73,644	12,561	
10.02.2020	13:15:00	0,341	-0,383	-236,328	7,9		71,665	12,565	
10.02.2020	13:30:00	0,339	-0,351	-215,251	7,9		72,529	12,563	
10.02.2020	13:45:00	0,334	-0,285	-171,703	7,9		84,100	12,561	
10.02.2020	14:00:00	0,337	-0,367	-223,482	7,9		79,875	12,556	
10.02.2020	14:15:00	0,344	-0,331	-206,567	7,9		92,063	12,561	
10.02.2020	14:30:00	0,339	-0,380	-233,299	8,0		97,801	12,561	
10.02.2020	14:45:00	0,336	-0,301	-182,709	7,9		92,656	12,562	
10.02.2020	15:00:00	0,336	-0,349	-211,838	8,0		91,542	12,554	
10.02.2020	15:15:00	0,340	-0,268	-164,661	8,0		73,180	12,565	
10.02.2020	15:30:00	0,341	-0,310	-191,729	8,0		65,054	12,561	
10.02.2020	15:45:00	0,336	-0,374	-227,203	8,0		91,220	12,559	
10.02.2020	16:00:00	0,340	-0,301	-185,067	7,9		76,472	12,556	
10.02.2020	16:15:00	0,345	-0,201	-125,829	7,9		73,278	12,563	
10.02.2020	16:30:00	0,340	-0,321	-197,779	7,8		74,378	12,563	
10.02.2020	16:45:00	0,338	-0,365	-223,250	7,8		100,354	12,561	
10.02.2020	17:00:00	0,340	-0,302	-185,767	7,7		72,607	12,559	
10.02.2020	17:15:00	0,348	-0,356	-225,543	7,7		76,755	12,561	
10.02.2020	17:30:00	0,343	-0,325	-202,250	7,6		99,816	12,554	
10.02.2020	17:45:00	0,340	-0,297	-182,526	7,6		64,333	12,561	
10.02.2020	18:00:00	0,336	-0,321	-195,078	7,5		69,091	12,563	
10.02.2020	18:15:00	0,335	-0,297	-179,760	7,4		77,290	12,560	
10.02.2020	18:30:00	0,335	-0,337	-203,561	7,3		94,711	12,548	
10.02.2020	18:45:00	0,337	-0,333	-202,873	7,3		69,404	12,556	
10.02.2020	19:00:00	0,334	-0,393	-236,518	7,2		68,785	12,559	
10.02.2020	19:15:00	0,347	-0,369	-232,633	7,1		85,551	12,552	
10.02.2020	19:30:00	0,331	-0,372	-221,709	7,1		118,711	12,549	
10.02.2020	19:45:00	0,343	-0,330	-205,022	7,0		125,666	12,549	
10.02.2020	20:00:00	0,351	-0,408	-260,923	6,9		75,751	12,554	
10.02.2020	20:15:00	0,356	-0,318	-206,650	6,9		74,519	12,555	
10.02.2020	20:30:00	0,348	-0,306	-193,833	6,8		70,960	12,552	
10.02.2020	20:45:00	0,343	-0,394	-245,330	6,8		88,008	12,550	
10.02.2020	21:00:00	0,342	-0,350	-217,113	6,8		128,422	12,539	
10.02.2020	21:15:00	0,337	-0,340	-206,900	6,7		73,699	12,549	
10.02.2020	21:30:00	0,337	-0,367	-223,753	6,7		98,726	12,550	
10.02.2020	21:45:00	0,343	-0,357	-222,215	6,6		81,448	12,551	
10.02.2020	22:00:00	0,348	-0,341	-215,520	6,6		70,719	12,548	
10.02.2020	22:15:00	0,343	-0,322	-200,344	6,5		76,622	12,549	
10.02.2020	22:30:00	0,341	-0,378	-233,201	6,5		76,202	12,552	
10.02.2020	22:45:00	0,348	-0,297	-188,104	6,4		86,852	12,547	
10.02.2020	23:00:00	0,343	-0,271	-168,576	6,4		67,648	12,547	
10.02.2020	23:15:00	0,342	-0,286	-177,499	6,3		93,220	12,546	
10.02.2020	23:30:00	0,345	-0,375	-234,621	6,3		104,281	12,542	
10.02.2020	23:45:00	0,342	-0,372	-230,757	6,2		72,852	12,546	
11.02.2020	00:00:00	0,344	-0,292	-182,298	6,2		71,040	12,550	
11.02.2020	00:15:00	0,347	-0,311	-196,466	6,2		68,788	12,550	
11.02.2020	00:30:00	0,338	-0,275	-168,307	6,1		127,522	12,541	
11.02.2020	00:45:00	0,344	-0,344	-214,678	6,1		84,589	12,541	
11.02.2020	01:00:00	0,339	-0,349	-214,200	6,1		75,678	12,547	
11.02.2020	01:15:00	0,343	-0,356	-221,603	6,1		75,899	12,547	
11.02.2020	01:30:00	0,337	-0,372	-226,766	6,0		73,602	12,547	
11.02.2020	01:45:00	0,341	-0,341	-210,743	6,0		76,879	12,544	
11.02.2020	02:00:00	0,343	-0,375	-233,406	6,0		75,154	12,547	
11.02.2020	02:15:00	0,335	-0,315	-190,358	6,0		100,938	12,540	
11.02.2020	02:30:00	0,341	-0,343	-211,890	6,0		71,373	12,548	
11.02.2020	02:45:00	0,335	-0,362	-218,847	5,9		71,210	12,547	
11.02.2020	03:00:00	0,334	-0,312	-187,872	5,9		87,925	12,538	
11.02.2020	03:15:00	0,339	-0,285	-174,941	5,9		63,877	12,548	
11.02.2020	03:30:00	0,343	-0,271	-168,471	5,9		79,439	12,530	
11.02.2020	03:45:00	0,340	-0,346	-212,839	5,8		73,740	12,545	
11.02.2020	04:00:00	0,339	-0,325	-199,422	5,8		74,074	12,544	
11.02.2020	04:15:00	0,345	-0,352	-220,329	5,7		77,687	12,543	
11.02.2020	04:30:00	0,344	-0,321	-200,646	5,7		77,111	12,543	
11.02.2020	04:45:00	0,343	-0,382	-237,368	5,7		77,404	12,542	
11.02.2020	05:00:00	0,337	-0,362	-220,266	5,7		65,463	12,545	
11.02.2020	05:15:00	0,335	-0,286	-173,133	5,6		75,190	12,544	
11.02.2020	05:30:00	0,337	-0,287	-174,985	5,6		105,951	12,539	
11.02.2020	05:45:00	0,333	-0,391	-234,936	5,6		69,927	12,544	
11.02.2020	06:00:00	0,335	-0,335	-202,593	5,6		95,801	12,539	
11.02.2020	06:15:00	0,337	-0,292	-177,587	5,6		105,593	12,535	
11.02.2020	06:30:00	0,342	-0,322	-199,881	5,6		75,021	12,541	
11.02.2020	06:45:00	0,338	-0,397	-242,612	5,6		88,089	12,535	
11.02.2020	07:00:00	0,338	-0,206	-125,727	5,5		75,198	12,540	
11.02.2020	07:15:00	0,338	-0,328	-200,367	5,5		89,471	12,538	
11.02.2020	07:30:00	0,340	-0,375	-231,123	5,5		83,356	12,534	
11.02.2020	07:45:00	0,337	-0,356	-216,758	5,5		75,160	12,540	
11.02.2020	08:00:00	0,339	-0,322	-197,386	5,5		73,854	12,542	
11.02.2020	08:15:00	0,336	-0,267	-162,288	5,5		72,399	12,541	
11.02.2020	08:30:00	0,332	-0,346	-207,245	5,5		93,543	12,535	
11.02.2020	08:45:00	0,337	-0,357	-217,117	5,5		62,769	12,535	
11.02.2020	09:00:00	0,336	-0,307	-186,423	5,5		102,112	12,535	
11.02.2020	09:15:00	0,333	-0,342	-205,391	5,5		94,838	12,538	
11.02.2020	09:30:00	0,336	-0,398	-241,767	5,5		96,799	12,538	
11.02.2020	09:45:00	0,335	-0,273	-165,125	5,6		63,718	12,540	
11.02.2020	10:00:00	0,343	-0,322	-200,112	5,7		70,079	12,537	
11.02.2020	10:15:00	0,339	-0,304	-186,442	5,7		71,709	12,539	
11.02.2020	10:30:00	0,337	-0,344	-209,694	5,8		116,391	12,533	
11.02.2020	10:45:00	0,342	-0,266	-164,773	5,8		69,322	12,543	
11.02.2020	11:00:00	0,346	-0,288	-180,969	5,9		76,038	12,541	
11.02.2020	11:15:00	0,337	-0,291	-177,278	5,9		67,394	12,542	
11.02.2020	11:30:00	0,333	-0,362	-217,221	6,1		102,584	12,534	
11.02.2020	11:45:00	0,331	-0,319	-190,406	6,1		66,990	12,546	
